weighted,fx,fn,sx,sn,day_count,RSI,vgo,success,profit
-21,-6,-5,-6,-4,-3,41.17647058823529,27.562308958382314,1,54.30000000000046
-27,-7,-6,-8,-6,-1,47.826086956521735,30.62312061476779,1,131.06666666666823
-27,-8,-6,-7,-6,-1,47.826086956521735,31.204477113264282,1,124.25714285714263
-32,-5,-7,-10,-10,-10,22.222222222222214,39.241379310344826,1,8.733333333332816
-43,-10,-8,-15,-10,-11,23.80952380952381,35.67853881278539,1,3.900000000001125
-28,-9,-6,-7,-6,-6,38.46153846153846,33.149014366855994,1,127.20000000000064
-37,-9,-5,-11,-12,-14,18.181818181818187,34.77879375634987,1,26.07142857142808
-42,-10,-7,-15,-10,-15,5.882352941176464,34.91872146118721,1,13.500000000001844
-39,-9,-9,-12,-9,-10,8.333333333333329,31.637899543378996,1,48.90000000000061
-37,-8,-10,-11,-8,-12,7.142857142857139,30.47442922374429,1,5.20000000000076
-36,-7,-9,-9,-11,-8,25.0,28.569863013698633,1,31.599999999998296
-38,-9,-6,-10,-13,-13,19.04761904761905,32.6235337581971,1,54.69999999999864
-30,-7,-7,-9,-7,-10,27.272727272727266,39.651598173515985,1,4.872727272728916
-28,-6,-5,-11,-6,-10,27.272727272727266,39.787214611872145,1,10.200000000000209
-25,-4,-7,-8,-6,-7,31.578947368421055,39.36529680365297,1,3.2999999999994145
-18,-4,-6,-4,-4,-6,33.33333333333333,31.38675799086758,1,14.099999999999113
-18,-4,-6,-4,-4,-5,36.8421052631579,34.491652274035694,1,30.700000000001282
-17,-6,-5,-5,-1,-5,30.769230769230774,40.09826285313213,1,11.327272727272852
-12,-5,0,-7,0,-8,16.666666666666657,39.058537432690635,1,6.633333333334601
-11,-4,0,-7,0,-8,16.666666666666657,37.237276359214874,1,3.727272727271913
-6,-2,-4,0,0,-1,45.45454545454546,30.72994155154091,1,23.830769230770432
-5,-1,-1,-2,-1,-1,45.45454545454546,25.467763376537057,1,30.366666666665765
-5,-2,-1,-1,-1,-2,41.66666666666667,21.778692879914985,1,36.37142857142894
-9,-4,-4,0,-1,-1,45.45454545454546,30.716657810839532,1,54.09999999999915
-21,-6,-5,-5,-5,-7,26.66666666666667,31.82964754664824,1,30.036363636363195
-21,-6,-5,-5,-5,-7,26.66666666666667,33.14702833448514,1,43.490909090910804
-20,-6,-5,-4,-5,-7,26.66666666666667,30.895818935729096,1,53.70000000000097
-21,-5,-5,-5,-6,-5,22.222222222222214,30.0189480066697,1,38.93333333333304
-20,-5,-5,-4,-6,-5,22.222222222222214,31.34606639381537,1,50.50909090908995
-5,-2,-1,-1,-1,-2,37.5,28.330291970802918,1,20.63333333333306
-4,-1,-1,-1,-1,-2,37.5,29.361313868613138,1,7.38181818181749
-19,-5,-5,-4,-5,-8,16.666666666666657,32.462482946794005,1,24.199999999998667
-5,-2,-1,-1,-1,-2,37.5,29.89203163017032,1,28.333333333332433
-5,-2,-1,-1,-1,-3,33.33333333333333,42.41023339317774,1,9.500000000000064
-19,-5,-5,-4,-5,-7,18.181818181818187,36.377940489172765,1,46.12857142857196
-19,-3,-6,-5,-5,-4,0.0,39.55368289637952,1,8.95714285714222
-22,-7,-5,-5,-5,-5,30.769230769230774,38.46639761361642,1,108.26666666666762
-21,-5,-6,-5,-5,-2,33.33333333333333,39.176029962546814,1,76.00000000000051
-35,-6,-11,-10,-8,-9,9.090909090909093,36.9535301156761,1,10.999999999998789
-26,-8,-6,-7,-5,-6,25.0,40.88804807478299,1,37.38571428571369
-16,-6,-5,-5,0,-4,33.33333333333333,39.31453894022251,1,47.50000000000032
-33,-7,-10,-9,-7,-7,18.181818181818187,37.09103049187625,1,53.600000000000314
-23,-8,-6,-6,-3,-6,25.0,45.03495714930085,1,37.57692307692295
-33,-10,-9,-8,-6,-7,18.181818181818187,37.69196527932339,1,68.03333333333272
-32,-10,-9,-8,-5,-6,25.0,39.17204540396172,1,90.5666666666649
-38,-7,-9,-11,-11,-8,21.42857142857143,46.52624443153206,1,3.772727272728371
-8,-3,-2,-2,-1,-1,42.857142857142854,24.8240367227709,1,39.05714285714179
-10,-4,-3,-2,-1,-3,20.0,20.717763249408822,1,32.7999999999995
-9,-4,-2,-2,-1,-4,16.666666666666657,33.09785596481583,1,23.744444444444568
-18,-4,-4,-6,-4,-5,14.285714285714292,35.88437567160972,1,26.242857142857456
-23,-5,-5,-6,-7,-5,14.285714285714292,35.71994857510178,1,23.699999999997612
-11,-2,-4,-1,-4,-2,37.5,40.309070958302854,1,15.469230769229458
-9,-3,-3,-3,0,-3,33.33333333333333,43.51502145922746,1,14.14615384615292
-8,-3,-2,-3,0,-3,33.33333333333333,42.312231759656655,1,6.853846153844767
-10,-3,-1,-3,-3,-1,45.45454545454546,49.759738745043144,1,20.333333333331094
-11,-4,-4,-3,0,-3,33.33333333333333,46.77896995708154,1,24.499999999998412
-14,-3,-4,-3,-4,-1,45.45454545454546,52.82490548204159,1,20.26666666666399
-14,-4,-4,-3,-3,-1,45.45454545454546,52.95014177693762,1,52.92857142856988
-13,-4,-5,-3,-1,-2,39.99999999999999,48.52038626609442,1,57.44285714285758
-15,-2,-5,-4,-4,-5,27.272727272727266,33.22617308004546,1,5.733333333333146
-20,-6,-3,-7,-4,-5,27.272727272727266,40.86593204775023,1,28.13636363636185
-14,-4,-1,-5,-4,-4,30.0,44.78968544257498,1,28.799999999999937
-17,-4,-5,-4,-4,-5,27.272727272727266,36.73965936739659,1,45.642857142857984
-17,-5,-6,-4,-2,-5,27.272727272727266,37.72303325223033,1,20.299999999999763
-16,-5,-5,-4,-2,-5,27.272727272727266,40.16828872668289,1,28.566666666667295
-21,-6,-3,-8,-4,-5,27.272727272727266,44.17355371900826,1,42.990909090909746
-15,-5,-1,-5,-4,-4,30.0,44.95316804407713,1,34.499999999997314
-23,-6,-5,-6,-6,-5,14.285714285714292,39.82001285622456,1,52.14285714285616
-22,-6,-5,-6,-5,-5,14.285714285714292,40.607456610242124,1,61.61428571428651
-28,-5,-5,-7,-11,-9,15.384615384615387,38.17811516385854,1,8.300000000001084
-40,-8,-11,-11,-10,-12,12.5,45.264961551320624,1,12.099999999999334
-26,-5,-8,-7,-6,-6,25.0,40.75894349715814,1,26.199999999998447
-29,-5,-5,-8,-11,-11,13.333333333333329,40.350860951675614,1,33.60000000000029
-38,-10,-7,-13,-8,-11,17.647058823529406,43.742059511868945,1,49.72727272727351
-20,-7,-6,-5,-2,-6,28.57142857142857,39.76596456034771,1,41.892307692308336
-39,-10,-9,-12,-8,-11,17.647058823529406,42.21497826813775,1,63.21818181818317
-7,-2,0,-3,-2,-1,44.44444444444444,38.08059914407988,1,7.855555555553728
-8,-1,-3,-1,-3,-1,44.44444444444444,20.39550659696291,1,4.763636363636081
-27,-7,-8,-7,-5,-5,30.769230769230774,37.75075225677031,1,84.09999999999806
-10,-3,-1,-3,-3,-6,20.0,21.787092357480706,1,1.9999999999975593
-9,-1,-4,-1,-3,-2,37.5,18.803522529250685,1,9.17272727272822
-20,-4,-5,-6,-5,-6,25.0,34.41348973607038,1,22.944444444443768
-22,-6,-5,-6,-5,-4,35.71428571428572,39.08578856152513,1,62.699999999999974
-18,-5,-5,-3,-5,-3,38.46153846153846,40.96078856152513,1,75.64999999999822
-18,-5,-5,-3,-5,-2,41.66666666666667,38.21704677232315,1,90.90000000000043
-15,-6,-5,-2,-2,-2,41.66666666666667,39.9105676218288,1,85.9999999999994
-12,-5,-5,-2,0,-3,36.36363636363636,47.41136801541426,1,51.02857142857076
-7,-4,-2,-1,0,-2,39.99999999999999,49.53179190751445,1,54.93333333333128
-35,-9,-7,-10,-9,-11,13.333333333333329,46.575560013373455,1,85.37142857142798
-37,-9,-7,-12,-9,-12,12.5,45.50735539953193,1,60.59999999999954
-21,-7,-6,-5,-3,-5,30.769230769230774,39.076395854229354,1,98.27777777777769
-11,-2,-1,-6,-2,-3,39.99999999999999,34.338121118012424,1,96.89999999999755
-9,-3,-2,-2,-2,-5,33.33333333333333,42.779205941159674,1,159.4999999999991
-12,-5,-2,-3,-2,-6,31.25,40.70765495572694,1,187.30000000000135
-58,-10,-17,-15,-16,-14,11.111111111111114,28.476071784646063,1,63.10000000000038
-67,-17,-16,-16,-18,-17,9.523809523809518,28.838484546360917,1,57.43846153845933
-48,-12,-6,-20,-10,-20,11.538461538461533,38.63375892228813,1,11.799999999999589
-13,-4,-6,-2,-1,-2,42.857142857142854,34.737322383000915,1,23.242857142857787
-16,-5,-4,-4,-3,-1,45.45454545454546,38.84104961544262,1,11.499999999999844
-14,-5,-3,-4,-2,-1,45.45454545454546,38.97451364801689,1,10.766666666666147
-7,-2,-3,-1,-1,-5,22.222222222222214,38.44027366863905,1,13.099999999999223
-7,-3,-2,-1,-1,-6,20.0,40.93195266272189,1,3.4000000000000696
-36,-8,-9,-10,-9,-7,26.66666666666667,22.87153652392947,0,0.0
-35,-10,-6,-10,-9,-6,31.25,27.786917506297232,0,0.0
-36,-10,-6,-11,-9,-7,26.66666666666667,29.59461586901763,0,0.0
-36,-10,-7,-10,-9,-7,26.66666666666667,30.388853904282115,0,0.0
-16,-6,-3,-3,-4,-2,45.45454545454546,46.788915540967054,0,0.0
-19,-7,-5,-3,-4,-3,42.857142857142854,47.364600429238735,0,0.0
-33,-10,-8,-10,-5,-6,31.25,30.755273929471034,0,0.0
-22,-6,-9,-4,-3,-1,45.45454545454546,30.185768261964736,0,0.0
-19,-8,-5,-4,-2,-1,45.45454545454546,28.72992758186398,0,0.0
-8,-2,-2,-2,-2,-3,42.857142857142854,44.806267806267805,0,0.0
-29,-9,-7,-7,-6,-9,26.31578947368422,32.9845313921747,0,0.0
-15,-3,-4,-6,-2,-3,42.857142857142854,49.95494968406272,0,0.0
-19,-6,-4,-6,-3,-3,42.857142857142854,50.38965597940557,0,0.0
-19,-6,-4,-6,-3,-1,47.368421052631575,49.259238267966445,0,0.0
-20,-6,-6,-6,-2,-1,47.368421052631575,47.73747449557923,0,0.0
-16,-6,-2,-6,-2,-1,47.368421052631575,45.3927680798005,0,0.0
-14,-6,-1,-5,-2,-4,38.888888888888886,44.17138970754932,0,0.0
-51,-9,-14,-12,-16,-13,21.73913043478261,43.13417664332505,0,0.0
-31,-13,-6,-12,0,-17,16.0,43.23532462144784,0,0.0
-28,-13,-2,-12,-1,-18,12.5,43.14198299108069,0,0.0
-40,-14,-11,-12,-3,-16,16.666666666666657,41.96328562538893,0,0.0
-45,-14,-13,-12,-6,-15,20.0,38.97220493673512,0,0.0
-46,-12,-11,-13,-10,-10,27.272727272727266,37.69757311761045,0,0.0
-51,-13,-13,-13,-12,-11,23.80952380952381,37.47459033395562,0,0.0
-50,-14,-13,-12,-11,-11,23.80952380952381,38.01908317776395,0,0.0
-53,-13,-14,-12,-14,-10,30.769230769230774,42.16790813159528,0,0.0
-50,-13,-14,-11,-12,-6,39.99999999999999,48.30225659497828,0,0.0
-41,-12,-14,-5,-10,-3,45.16129032258064,50.72783133806548,0,0.0
-34,-13,-12,-3,-6,-3,45.16129032258064,51.09333615849137,0,0.0
-64,-19,-18,-19,-8,-21,20.0,36.18753799392098,0,0.0
-60,-19,-18,-19,-4,-21,20.0,36.861702127659576,0,0.0
-47,-19,-8,-19,-1,-22,17.647058823529406,37.09134180876062,0,0.0
-45,-19,-4,-21,-1,-22,17.647058823529406,36.27583298186419,0,0.0
-30,-14,-1,-14,-1,-15,25.80645161290323,33.734108573838654,0,0.0
-70,-14,-18,-18,-20,-18,23.529411764705884,28.344186597205777,0,0.0
-42,-19,-1,-21,-1,-20,22.222222222222214,34.71862384768332,0,0.0
-8,-3,-1,-4,0,-5,38.095238095238095,37.95146324054247,0,0.0
-35,-8,-9,-10,-8,-7,37.037037037037045,33.61967694566813,0,0.0
-33,-8,-6,-11,-8,-5,41.379310344827594,34.95394473368042,0,0.0
-32,-8,-7,-9,-8,-5,41.379310344827594,38.99906266738083,0,0.0
-31,-12,-8,-9,-2,-9,36.36363636363636,40.63571237279058,0,0.0
-31,-13,-8,-9,-1,-8,38.23529411764706,41.06119442956614,0,0.0
-24,-13,-2,-9,0,-5,41.935483870967744,41.30963424330771,0,0.0
-33,-8,-11,-8,-6,-9,30.434782608695656,38.73258426966292,0,0.0
-35,-10,-11,-8,-6,-8,33.33333333333333,45.98935563581068,0,0.0
-26,-8,-5,-7,-6,-8,33.33333333333333,48.90610150161566,0,0.0
-26,-8,-5,-7,-6,-8,33.33333333333333,49.60511309636951,0,0.0
-24,-8,-6,-7,-3,-8,33.33333333333333,46.47548278010145,0,0.0
-39,-10,-10,-9,-10,-14,20.83333333333333,37.38849540581929,0,0.0
-34,-10,-10,-9,-5,-12,25.0,28.779910774638367,0,0.0
-13,-6,-1,-6,0,-11,26.08695652173914,37.797417872110316,0,0.0
-40,-9,-10,-10,-11,-10,25.0,36.22463629402756,0,0.0
-35,-11,-10,-9,-5,-11,28.0,33.23577125861836,0,0.0
-28,-11,-5,-9,-3,-12,25.0,35.90036501284305,0,0.0
-24,-10,-5,-8,-1,-11,26.08695652173914,37.05252129241585,0,0.0
-30,-12,-11,-2,-5,-1,48.275862068965516,42.43547261946286,0,0.0
-12,-3,-5,-3,-1,-3,39.99999999999999,37.528327959465685,0,0.0
-7,-3,-1,-3,0,-3,39.99999999999999,35.26946107784431,0,0.0
-6,-3,-1,-2,0,-2,43.75,33.32105020727775,0,0.0
-5,-3,-1,-1,0,-2,43.75,31.44633809304468,0,0.0
-8,-4,0,-4,0,-2,45.00000000000001,50.80398997056579,0,0.0
-12,-4,-2,-4,-2,-5,30.769230769230774,47.14488171808569,0,0.0
-12,-3,-3,-4,-2,-5,30.769230769230774,42.39922113461741,0,0.0
-24,-7,-6,-3,-8,-4,39.99999999999999,34.49991901522514,0,0.0
-20,-7,-7,-3,-3,-3,42.857142857142854,38.465490098599716,0,0.0
-29,-9,-4,-12,-4,-6,43.47826086956522,40.83033987289306,0,0.0
-28,-12,-4,-9,-3,-2,47.826086956521735,41.72478585244543,0,0.0
-19,-12,-3,-4,0,-1,48.88888888888889,45.353965183752415,0,0.0
-15,-12,0,-3,0,-4,45.23809523809524,47.474164133738604,0,0.0
-34,-6,-8,-12,-8,-8,30.0,42.34054232078165,0,0.0
-23,-10,-5,-5,-3,-3,41.17647058823529,42.14637960067357,0,0.0
-29,-4,-8,-9,-8,-1,47.368421052631575,38.13810517071028,0,0.0
-26,-4,-8,-6,-8,-1,47.368421052631575,37.95405340389704,0,0.0
-28,-9,-9,-5,-5,-2,44.44444444444444,38.862761606928075,0,0.0
-29,-10,-9,-5,-5,-3,41.17647058823529,40.138922299735384,0,0.0
-20,-9,-5,-4,-2,-1,47.368421052631575,48.23687580025609,0,0.0
-17,-4,-6,-3,-4,-3,42.10526315789474,45.07351949278295,0,0.0
-14,-4,-2,-4,-4,-1,47.368421052631575,43.64764602724943,0,0.0
-19,-5,-5,-4,-5,-2,44.44444444444444,44.466477809254016,0,0.0
-17,-4,-6,-3,-4,-3,42.10526315789474,43.73398084446244,0,0.0
-15,-4,-6,-3,-2,-2,44.44444444444444,41.8096587076757,0,0.0
-12,-4,-5,-3,0,-1,47.368421052631575,40.20369620936194,0,0.0
-66,-16,-26,-7,-17,-7,44.77611940298508,45.87345530412454,0,0.0
-62,-21,-26,-7,-8,-10,42.1875,44.54662173005938,0,0.0
-48,-16,-26,-5,-1,-11,41.53846153846154,43.8882201893757,0,0.0
-16,-6,-8,-2,0,-4,44.11764705882353,43.061737257717155,0,0.0
-70,-16,-26,-7,-21,-6,45.45454545454546,46.64941421922645,0,0.0
-27,-5,-8,-6,-8,-10,30.769230769230774,49.034861755109056,0,0.0
-26,-8,-10,-6,-2,-9,33.33333333333333,54.23139289768121,0,0.0
-25,-8,-9,-6,-2,-7,36.0,60.06906758756784,0,0.0
-31,-10,-8,-6,-7,-7,37.93103448275862,50.85694659110425,0,0.0
-32,-9,-10,-6,-7,-9,33.33333333333333,54.040013738622704,0,0.0
-28,-5,-8,-7,-8,-7,34.78260869565217,37.638323353293416,0,0.0
-36,-11,-7,-9,-9,-2,45.45454545454546,43.50409506985707,0,0.0
-33,-8,-7,-9,-9,-2,45.45454545454546,43.62092500401478,0,0.0
-38,-11,-9,-9,-9,-3,42.857142857142854,42.03863160344426,0,0.0
-40,-11,-11,-9,-9,-5,36.8421052631579,40.77806221394771,0,0.0
-33,-12,-9,-9,-3,-5,36.8421052631579,38.11030951826856,0,0.0
-27,-9,-9,-9,0,-5,36.8421052631579,36.951361414940656,0,0.0
-39,-8,-10,-10,-11,-10,22.222222222222214,31.890505600334972,0,0.0
-38,-11,-9,-9,-9,-8,27.77777777777777,41.85142571285643,0,0.0
-38,-9,-9,-10,-10,-9,26.31578947368422,32.401863289019154,0,0.0
-32,-9,-6,-10,-7,-9,26.31578947368422,37.6783030863484,0,0.0
-32,-9,-8,-10,-5,-9,26.31578947368422,37.56733325627095,0,0.0
-28,-8,-7,-8,-5,-9,26.31578947368422,33.2540899795501,0,0.0
-23,-8,-5,-7,-3,-8,27.77777777777777,32.532719836400815,0,0.0
-18,-6,-5,-5,-2,-4,38.888888888888886,31.125766871165645,0,0.0
-14,-6,-5,-3,0,-4,38.888888888888886,29.40132924335378,0,0.0
-17,-3,-3,-5,-6,-6,36.36363636363636,39.66835994194485,0,0.0
-17,-6,-3,-6,-2,-6,20.0,36.30947397795452,0,0.0
-39,-11,-7,-14,-7,-11,31.034482758620683,40.46960333429146,0,0.0
-41,-14,-7,-14,-6,-14,25.0,39.12259269905145,0,0.0
-27,-8,-6,-7,-6,-7,34.78260869565217,37.31927277953435,0,0.0
-43,-16,-7,-14,-6,-11,31.034482758620683,39.91233112963496,0,0.0
-10,-5,0,-5,0,-5,39.130434782608695,39.85000371277939,0,0.0
-40,-8,-11,-14,-7,-10,32.14285714285714,41.0358580051739,0,0.0
-41,-10,-10,-14,-7,-8,34.61538461538461,41.53025294624892,0,0.0
-35,-10,-7,-11,-7,-11,21.05263157894737,65.51902353199912,0,0.0
-36,-11,-7,-11,-7,-11,21.05263157894737,60.65778853914446,0,0.0
-32,-9,-5,-11,-7,-11,21.05263157894737,64.36661535078073,0,0.0
-32,-9,-7,-9,-7,-8,27.77777777777777,59.56920903954802,0,0.0
-15,-3,-4,-5,-3,-1,46.15384615384615,49.18460882541036,0,0.0
-10,-3,-3,-3,-1,-1,46.15384615384615,49.599232573012145,0,0.0
-40,-10,-10,-13,-7,-11,21.05263157894737,50.320912992586806,0,0.0
-37,-9,-9,-12,-7,-10,22.222222222222214,61.48339564548054,0,0.0
-12,-2,-4,-3,-3,-4,35.71428571428572,40.21439641811607,0,0.0
-8,-2,-4,0,-2,-3,41.17647058823529,39.80366972477064,0,0.0
-9,-3,-4,0,-2,-3,41.17647058823529,40.9697247706422,0,0.0
-28,-9,-8,-6,-5,-7,39.39393939393939,39.51921477291632,0,0.0
-30,-6,-8,-8,-8,-7,23.07692307692308,32.66195811008281,0,0.0
-44,-7,-13,-12,-12,-8,25.0,33.46474546518432,0,0.0
-43,-10,-13,-9,-11,-7,29.411764705882362,33.796079578701,0,0.0
-41,-12,-13,-8,-8,-7,29.411764705882362,34.400965476887066,0,0.0
-32,-10,-8,-6,-8,-6,28.57142857142857,34.63224549439844,0,0.0
-28,-9,-9,-5,-5,-6,28.57142857142857,35.86702386751096,0,0.0
-27,-12,-8,-2,-5,-5,39.130434782608695,39.68562874251497,0,0.0
-21,-11,-8,-1,-1,-5,39.130434782608695,40.39595808383233,0,0.0
-39,-12,-12,-7,-8,-3,42.857142857142854,35.94207138677589,0,0.0
-27,-7,-5,-8,-7,-5,30.769230769230774,34.57510917030567,0,0.0
-27,-7,-8,-9,-3,-4,35.71428571428572,35.452401746724895,0,0.0
-26,-7,-7,-9,-3,-5,30.769230769230774,34.97588701343438,0,0.0
-21,-7,-3,-9,-2,-5,30.769230769230774,34.275749224939716,0,0.0
-21,-8,-3,-9,-1,-5,30.769230769230774,32.95384085428867,0,0.0
-20,-8,-3,-8,-1,-5,30.769230769230774,32.29503961419222,0,0.0
-13,-5,-3,-4,-1,-1,45.45454545454546,29.189200826730964,0,0.0
-36,-8,-9,-10,-9,-7,37.93103448275862,34.001224912842744,0,0.0
-14,-4,-4,-4,-2,-6,35.0,34.371905584340816,0,0.0
-14,-4,-4,-4,-2,-5,38.095238095238095,34.44847438111687,0,0.0
-11,-4,-2,-4,-1,-2,45.833333333333336,36.11341393206678,0,0.0
-34,-10,-8,-11,-5,-11,13.333333333333329,43.120581304006286,0,0.0
-38,-11,-8,-12,-7,-11,13.333333333333329,44.11626080125687,0,0.0
-39,-7,-11,-12,-9,-9,20.0,44.980631415843504,0,0.0
-39,-8,-9,-12,-10,-9,20.0,43.93666472980825,0,0.0
-39,-10,-8,-12,-9,-10,14.285714285714292,45.91032345535541,0,0.0
-31,-9,-5,-10,-7,-8,21.42857142857143,49.12738214643932,0,0.0
-27,-8,-5,-9,-5,-7,23.07692307692308,50.335005015045134,0,0.0
-26,-8,-5,-9,-4,-7,23.07692307692308,49.64292878635908,0,0.0
-22,-7,-4,-8,-3,-6,25.0,7.997680404181627,0,0.0
-17,-5,-4,-5,-3,-2,39.99999999999999,12.635759905945154,0,0.0
-15,-6,-3,-4,-2,-3,33.33333333333333,11.978329255505066,0,0.0
-12,-5,-3,-3,-1,-3,33.33333333333333,11.683136856153284,0,0.0
-6,-3,-2,-1,0,-1,42.857142857142854,11.27688983508627,0,0.0
-4,-2,-2,0,0,-1,42.857142857142854,10.665056718884053,0,0.0
-18,-4,-4,-5,-5,-3,28.57142857142857,30.452510704554303,0,0.0
-19,-4,-5,-5,-5,-5,0.0,31.02569093032308,0,0.0
-23,-6,-7,-5,-5,-4,16.666666666666657,31.60471000389256,0,0.0
-19,-6,-4,-6,-3,-7,11.111111111111114,35.93296602387511,0,0.0
-17,-5,-5,-3,-4,-2,37.5,13.684085510688837,0,0.0
-11,-3,-1,-3,-4,-4,30.0,43.34583028529627,0,0.0
-36,-7,-10,-9,-10,-9,20.0,33.13213803266609,0,0.0
-40,-11,-10,-9,-10,-9,20.0,33.263539236153754,0,0.0
-65,-17,-16,-16,-16,-21,8.0,29.904785643070785,0,0.0
-36,-10,-11,-9,-6,-5,36.8421052631579,33.76458307748987,0,0.0
-32,-9,-10,-7,-6,-5,36.8421052631579,35.26034630971387,0,0.0
-24,-9,-7,-6,-2,-7,33.33333333333333,39.92754513078718,0,0.0
-22,-9,-7,-6,0,-7,33.33333333333333,43.1634532727496,0,0.0
-17,-9,-2,-6,0,-7,33.33333333333333,43.62212943632568,0,0.0
-13,-8,0,-5,0,-6,35.0,44.142208031438045,0,0.0
-63,-16,-16,-16,-15,-17,9.523809523809518,27.251246261216355,0,0.0
-21,-4,-7,-4,-6,-3,38.46153846153846,40.36827010819972,0,0.0
-22,-5,-7,-4,-6,-3,38.46153846153846,38.951244948507366,0,0.0
-16,-5,-6,-3,-2,-3,39.99999999999999,33.37895971842003,0,0.0
-17,-6,-5,-4,-2,-1,45.45454545454546,37.20781179309305,0,0.0
-20,-3,-6,-5,-6,-2,41.66666666666667,43.31377916829618,0,0.0
-18,-5,-6,-4,-3,-1,46.666666666666664,36.757267631338806,0,0.0
