ind,weighted,fx,fn,sx,sn,day_count,RSI,vgo,success,profit
3971,-29,-6,-9,-8,-6,-9,0.0,35.15199161425577,1,34.399999999999984
3973,-25,-8,-7,-7,-3,-8,0.0,35.372117400419285,1,49.736363636363464
3974,-22,-8,-4,-7,-3,-8,0.0,36.480607966457015,1,47.10909090909099
3975,-21,-8,-3,-7,-3,-9,0.0,39.208595387840674,1,40.981818181817786
3976,-20,-7,-3,-7,-3,-7,18.181818181818187,13.308354866494401,1,30.59999999999952
3977,-13,-5,-3,-5,0,-5,22.222222222222214,18.01464254952627,1,30.623076923076418
3978,-6,-3,-1,-2,0,-3,28.57142857142857,17.496985357450477,1,23.957142857142788
3980,-2,-2,0,0,0,-2,33.33333333333333,16.17312661498708,1,31.545454545455208
3981,-2,-2,0,0,0,-3,28.57142857142857,16.012058570198104,1,18.76363636363676
3994,-13,-3,-2,-5,-3,-4,30.0,17.624683009298394,1,12.400000000000189
